#1
#	time	volume.medium.T	volume.medium.p	der(volume.medium.T)	der(volume.medium.p)	der(volume.U)	der(volume.m)	der(volume.medium.d)	der(volume.medium.u)	der(volume.ports[5].h_outflow)	boundary.medium.MM	boundary.medium.R_s	boundary.medium.T_degC	boundary.medium.X[1]	boundary.medium.d	boundary.medium.p_bar	boundary.medium.u	boundary1.medium.MM	boundary1.medium.R_s	boundary1.medium.T_degC	boundary1.medium.X[1]	boundary1.medium.d	boundary1.medium.p_bar	boundary1.medium.u	boundary11.medium.MM	boundary11.medium.R_s	boundary11.medium.T_degC	boundary11.medium.X[1]	boundary11.medium.d	boundary11.medium.p_bar	boundary11.medium.u	m_flow_orifice1.m_flow_dat	m_flow_orifice1.port_a.m_flow	m_flow_orifice1.port_b.m_flow	m_flow_par_test.port_a.m_flow	m_flow_par_test.port_b.m_flow	orifice.A_mean	orifice.F_p	orifice.I	orifice.Ib_flow	orifice.V_flow	orifice.d	orifice.dp	orifice.dp_fg	orifice.m_flow	orifice.pathLength	orifice.port_a_T	orifice.port_b_T	orifice1.A_mean	orifice1.F_p	orifice1.I	orifice1.Ib_flow	orifice1.V_flow	orifice1.d	orifice1.dp	orifice1.dp_fg	orifice1.pathLength	orifice1.port_a_T	orifice1.port_b_T	orifice2.A_mean	orifice2.F_p	orifice2.I	orifice2.Ib_flow	orifice2.V_flow	orifice2.d	orifice2.dp	orifice2.dp_fg	orifice2.m_flow	orifice2.pathLength	orifice2.port_a_T	orifice2.port_b_T	volume.Hb_flow	volume.U	volume.Wb_flow	volume.heatTransfer.heatPorts[1].Q_flow	volume.heatTransfer.surfaceAreas[1]	volume.m	volume.m_flow_turbulent[1]	volume.m_flow_turbulent[2]	volume.m_flow_turbulent[3]	volume.m_flow_turbulent[4]	volume.m_flow_turbulent[5]	volume.mb_flow	volume.medium.MM	volume.medium.R_s	volume.medium.T_degC	volume.medium.X[1]	volume.medium.d	volume.medium.p_bar	volume.medium.u	volume.portAreas[1]	volume.portAreas[2]	volume.portAreas[3]	volume.portAreas[4]	volume.portAreas[5]	volume.portInDensities[1]	volume.portInDensities[2]	volume.portInDensities[3]	volume.portInDensities[4]	volume.portInDensities[5]	volume.portVelocities[1]	volume.portVelocities[2]	volume.portVelocities[3]	volume.portVelocities[4]	volume.portVelocities[5]	volume.ports[5].h_outflow	volume.ports[4].m_flow	volume.ports[5].m_flow	volume.ports_E_flow[1]	volume.ports_E_flow[2]	volume.ports_E_flow[3]	volume.ports_E_flow[4]	volume.ports_E_flow[5]	volume.ports_H_flow[1]	volume.ports_H_flow[2]	volume.ports_H_flow[3]	volume.ports_H_flow[4]	volume.ports_H_flow[5]	volume.ports_penetration[1]	volume.ports_penetration[2]	volume.ports_penetration[3]	volume.ports_penetration[4]	volume.ports_penetration[5]	volume.s[1]	volume.s[2]	volume.s[3]	volume.s[4]	volume.s[5]	boundary.ports[1].m_flow	boundary1.ports[1].m_flow	boundary1.ports[2].m_flow	boundary1.ports[3].m_flow	boundary11.ports[1].m_flow	m_flow_orifice1.port_a.p	m_flow_orifice1.port_b.h_outflow	m_flow_par_test.port_a.p	m_flow_par_test.port_b.h_outflow	orifice.F_fg	orifice.port_a.h_outflow	orifice.port_a.m_flow	orifice.port_b.m_flow	orifice.port_b.p	orifice1.F_fg	orifice1.m_flow	orifice1.port_a.m_flow	orifice1.port_a.p	orifice1.port_b.h_outflow	orifice1.port_b.m_flow	orifice2.F_fg	orifice2.port_a.m_flow	orifice2.port_a.p	orifice2.port_b.h_outflow	orifice2.port_b.m_flow	volume.Qb_flow	volume.heatTransfer.Q_flows[1]	volume.heatTransfer.Ts[1]	volume.heatTransfer.heatPorts[1].T	volume.heatTransfer.states[1].T	volume.heatTransfer.states[1].p	volume.medium.h	volume.medium.state.T	volume.medium.state.p	volume.ports[1].h_outflow	volume.ports[2].h_outflow	volume.ports[3].h_outflow	volume.ports[4].h_outflow	volume.ports[1].m_flow	volume.ports[2].m_flow	volume.ports[3].m_flow	volume.ports[1].p	volume.ports[2].p	volume.ports[3].p	volume.ports[4].p	volume.ports[5].p	volume.vessel_ps_static[1]	volume.vessel_ps_static[2]	volume.vessel_ps_static[3]	volume.vessel_ps_static[4]	volume.vessel_ps_static[5]
	double table01(102,179)																																																																																																																																																																																		
	1	288.150005179624	146611.331626711	-0.000110869853354252	0.0102315102994989	2.49060376518173E-05	8.0569767524E-10	8.0569767524352E-07	-0.0795185067184191	-0.111343833934114	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260644056612	0	0	0	0	7.85398163397448E-05	-4.19313620866167	0	0	0.0165045405851447	2.09524459712916	53388.6683732891	53388.6683732891	0.0399075813127742	0	288.15	288.15	7.85398163397448E-05	-3.66084542531282	0	0	0.0180117488769633	1.49075062307856	46611.331626711	46611.331626711	0	288.150005179624	288.150005179624	1.96349540849362E-05	-0.915211356328204	0	0	0.00454411233641644	1.49075062307856	46611.331626711	46611.331626711	0.0079815161014153	0	288.150005031998	288.150005031998	2.49060376518173E-05	364.87358235021	0	0	0.0483597586204941	0.00177251329805592	1E+060	1E+060	1E+060	1E+060	1E+060	8.0569767524E-10	0.0289651159	287.051224952979	15.0000051796235	1	1.77251329805592	1.46611331626711	205850.970342734	0	0	0	0	0	1.77251332991763	1.77251332991763	1.77251332991763	1.77251329805592	1.77251329805592	0	0	0	0	0	288564.782299752	0	0	0	0	0	0	0	11515.9223060404	-9212.73782490749	-2303.18445622687	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075813127742	0.0319260644056612	0	0	0.0079815161014153	146611.331626711	288564.782299752	146611.331626711	288564.782299752	4.19313620866167	288564.782299752	0.0399075813127742	-0.0399075813127742	146611.331626711	3.66084542531282	0.0319260644056612	0.0319260644056612	146611.331626711	288564.782299752	-0.0319260644056612	0.915211356328204	0.0079815161014153	146611.331626711	288564.782299752	-0.0079815161014153	0	0	288.150005179624	288.150005179624	288.150005179624	146611.331626711	288564.782299752	288.150005179624	146611.331626711	288564.782299752	288564.782299752	288564.782299752	288564.782299752	0.0399075813127742	-0.0319260644056612	-0.0079815161014153	146611.331626711	146611.331626711	146611.331626711	146611.331626711	146611.331626711	146611.331626711	146611.331626711	146611.331626711	146611.331626711	146611.331626711
	1.1	288.150002007594	146611.331918673	-4.29780243770573E-05	0.0039559254073244	9.62914646152058E-06	3.1219980073E-10	3.1219980073383E-07	-0.0308248655170774	-0.0431617600605706	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260647131638	0	0	0	0	7.85398163397448E-05	-4.19313618573101	0	0	0.0165045405400162	2.0952446086502	53388.6680813269	53388.6680813269	0.0399075812036546	0	288.15	288.15	7.85398163397448E-05	-3.66084544824347	0	0	0.0180117488163006	1.4907506345996	46611.3319186731	46611.3319186731	0	288.150002007594	288.150002007594	1.96349540849362E-05	-0.915211362060868	0	0	0.00454411231922004	1.4907506345996	46611.3319186731	46611.3319186731	0.00798151617829095	0	288.150001950375	288.150001950375	9.62914646152058E-06	364.873583060877	0	0	0.0483597586204941	0.00177251332109799	1E+060	1E+060	1E+060	1E+060	1E+060	3.1219980073E-10	0.0289651159	287.051224952979	15.0000020075936	1	1.77251332109799	1.46611331918673	205850.968067678	0	0	0	0	0	1.77251333344741	1.77251333344741	1.77251333344741	1.77251332109799	1.77251332109799	0	0	0	0	0	288564.779114161	0	0	0	0	0	0	0	11515.9222745523	-9212.73781193854	-2303.18445298463	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075812036546	0.0319260647131638	0	0	0.00798151617829095	146611.331918673	288564.779114161	146611.331918673	288564.779114161	4.19313618573101	288564.779114161	0.0399075812036546	-0.0399075812036546	146611.331918673	3.66084544824347	0.0319260647131638	0.0319260647131638	146611.331918673	288564.779114161	-0.0319260647131638	0.915211362060868	0.00798151617829095	146611.331918673	288564.779114161	-0.00798151617829095	0	0	288.150002007594	288.150002007594	288.150002007594	146611.331918673	288564.779114161	288.150002007594	146611.331918673	288564.779114161	288564.779114161	288564.779114161	288564.779114161	0.0399075812036546	-0.0319260647131638	-0.00798151617829095	146611.331918673	146611.331918673	146611.331918673	146611.331918673	146611.331918673	146611.331918673	146611.331918673	146611.331918673	146611.331918673	146611.331918673
	1.2	288.150001616203	146611.33195467	-3.45992824630832E-05	0.00318463755754222	7.75174567024806E-06	2.5133439774E-10	2.5133439773839E-07	-0.0248154317083278	-0.03474719812185	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260647510933	0	0	0	0	7.85398163397448E-05	-4.19313618290385	0	0	0.0165045405344522	2.09524461007159	53388.6680453303	53388.6680453303	0.039907581190201	0	288.15	288.15	7.85398163397448E-05	-3.66084545107064	0	0	0.0180117488088119	1.49075063602098	46611.3319546697	46611.3319546697	0	288.150001616203	288.150001616203	1.96349540849362E-05	-0.915211362767659	0	0	0.00454411231709739	1.49075063602098	46611.3319546697	46611.3319546697	0.00798151618777332	0	288.15000157014	288.15000157014	7.75174567024806E-06	364.873583148494	0	0	0.0483597586204941	0.00177251332394076	1E+060	1E+060	1E+060	1E+060	1E+060	2.5133439774E-10	0.0289651159	287.051224952979	15.0000016162035	1	1.77251332394076	1.4661133195467	205850.967786964	0	0	0	0	0	1.77251333388261	1.77251333388261	1.77251333388261	1.77251332394076	1.77251332394076	0	0	0	0	0	288564.778721098	0	0	0	0	0	0	0	11515.9222706701	-9212.73781033468	-2303.18445258367	0	0	1	1	1	1	1	0	0	0	0	0	-0.039907581190201	0.0319260647510933	0	0	0.00798151618777332	146611.33195467	288564.778721098	146611.33195467	288564.778721098	4.19313618290385	288564.778721098	0.039907581190201	-0.039907581190201	146611.33195467	3.66084545107064	0.0319260647510933	0.0319260647510933	146611.33195467	288564.778721098	-0.0319260647510933	0.915211362767659	0.00798151618777332	146611.33195467	288564.778721098	-0.00798151618777332	0	0	288.150001616203	288.150001616203	288.150001616203	146611.33195467	288564.778721098	288.150001616203	146611.33195467	288564.778721098	288564.778721098	288564.778721098	288564.778721098	0.039907581190201	-0.0319260647510933	-0.00798151618777332	146611.33195467	146611.33195467	146611.33195467	146611.33195467	146611.33195467	146611.33195467	146611.33195467	146611.33195467	146611.33195467	146611.33195467
	1.3	288.150001224813	146611.331990666	-2.62205446381467E-05	0.00241334880248461	5.87434260523878E-06	1.9046900862E-10	1.9046900862074E-07	-0.0188060008326064	-0.0263326402899206	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260647890227	0	0	0	0	7.85398163397448E-05	-4.19313618007668	0	0	0.0165045405288882	2.09524461149297	53388.6680093338	53388.6680093337	0.0399075811767474	0	288.15	288.15	7.85398163397448E-05	-3.6608454538978	0	0	0.0180117488013232	1.49075063744237	46611.3319906663	46611.3319906663	0	288.150001224813	288.150001224813	1.96349540849362E-05	-0.91521136347445	0	0	0.00454411231497474	1.49075063744237	46611.3319906663	46611.3319906663	0.00798151619725568	0	288.150001189905	288.150001189905	5.87434260523878E-06	364.873583236112	0	0	0.0483597586204941	0.00177251332678354	1E+060	1E+060	1E+060	1E+060	1E+060	1.9046900862E-10	0.0289651159	287.051224952979	15.0000012248134	1	1.77251332678354	1.46611331990666	205850.96750625	0	0	0	0	0	1.7725133343178	1.7725133343178	1.7725133343178	1.77251332678354	1.77251332678354	0	0	0	0	0	288564.778328035	0	0	0	0	0	0	0	11515.9222667879	-9212.73780873082	-2303.1844521827	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811767474	0.0319260647890227	0	0	0.00798151619725568	146611.331990666	288564.778328035	146611.331990666	288564.778328035	4.19313618007668	288564.778328035	0.0399075811767474	-0.0399075811767474	146611.331990666	3.6608454538978	0.0319260647890227	0.0319260647890227	146611.331990666	288564.778328035	-0.0319260647890227	0.91521136347445	0.00798151619725568	146611.331990666	288564.778328035	-0.00798151619725568	0	0	288.150001224813	288.150001224813	288.150001224813	146611.331990666	288564.778328035	288.150001224813	146611.331990666	288564.778328035	288564.778328035	288564.778328035	288564.778328035	0.0399075811767474	-0.0319260647890227	-0.00798151619725568	146611.331990666	146611.331990666	146611.331990666	146611.331990666	146611.331990666	146611.331990666	146611.331990666	146611.331990666	146611.331990666	146611.331990666
	1.4	288.150000833423	146611.332026663	-1.7841800730579E-05	0.00164206661328759	3.99695591113414E-06	1.2960366114E-10	1.2960366113646E-07	-0.0127965655945493	-0.017918076349629	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260648269522	0	0	0	0	7.85398163397448E-05	-4.19313617724952	0	0	0.0165045405233242	2.09524461291436	53388.6679733372	53388.6679733372	0.0399075811632939	0	288.15	288.15	7.85398163397448E-05	-3.66084545672496	0	0	0.0180117487938344	1.49075063886376	46611.3320266628	46611.3320266628	0	288.150000833423	288.150000833423	1.96349540849362E-05	-0.915211364181241	0	0	0.00454411231285209	1.49075063886376	46611.3320266628	46611.3320266628	0.00798151620673804	0	288.15000080967	288.15000080967	3.99695591113414E-06	364.87358332373	0	0	0.0483597586204941	0.00177251332962631	1E+060	1E+060	1E+060	1E+060	1E+060	1.2960366114E-10	0.0289651159	287.051224952979	15.0000008334233	1	1.77251332962631	1.46611332026663	205850.967225535	0	0	0	0	0	1.772513334753	1.772513334753	1.772513334753	1.77251332962631	1.77251332962631	0	0	0	0	0	288564.777934971	0	0	0	0	0	0	0	11515.9222629056	-9212.73780712695	-2303.18445178174	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811632939	0.0319260648269522	0	0	0.00798151620673804	146611.332026663	288564.777934971	146611.332026663	288564.777934971	4.19313617724952	288564.777934971	0.0399075811632939	-0.0399075811632939	146611.332026663	3.66084545672496	0.0319260648269522	0.0319260648269522	146611.332026663	288564.777934971	-0.0319260648269522	0.915211364181241	0.00798151620673804	146611.332026663	288564.777934971	-0.00798151620673804	0	0	288.150000833423	288.150000833423	288.150000833423	146611.332026663	288564.777934971	288.150000833423	146611.332026663	288564.777934971	288564.777934971	288564.777934971	288564.777934971	0.0399075811632939	-0.0319260648269522	-0.00798151620673804	146611.332026663	146611.332026663	146611.332026663	146611.332026663	146611.332026663	146611.332026663	146611.332026663	146611.332026663	146611.332026663	146611.332026663
	1.5	288.150000442033	146611.332062659	-9.46306055890181E-06	0.000870779680900572	2.11955739359837E-06	6.873827896E-11	6.87382789577E-08	-0.00678713303623483	-0.00950351616147181	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260648648816	0	0	0	0	7.85398163397448E-05	-4.19313617442236	0	0	0.0165045405177603	2.09524461433575	53388.6679373406	53388.6679373406	0.0399075811498403	0	288.15	288.15	7.85398163397448E-05	-3.66084545955213	0	0	0.0180117487863457	1.49075064028515	46611.3320626594	46611.3320626594	0	288.150000442033	288.150000442033	1.96349540849362E-05	-0.915211364888032	0	0	0.00454411231072944	1.49075064028515	46611.3320626594	46611.3320626594	0.00798151621622041	0	288.150000429435	288.150000429435	2.11955739359837E-06	364.873583411348	0	0	0.0483597586204941	0.00177251333246909	1E+060	1E+060	1E+060	1E+060	1E+060	6.873827896E-11	0.0289651159	287.051224952979	15.0000004420332	1	1.77251333246909	1.46611332062659	205850.966944821	0	0	0	0	0	1.77251333518819	1.77251333518819	1.77251333518819	1.77251333246909	1.77251333246909	0	0	0	0	0	288564.777541908	0	0	0	0	0	0	0	11515.9222590234	-9212.73780552309	-2303.18445138077	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811498403	0.0319260648648816	0	0	0.00798151621622041	146611.332062659	288564.777541908	146611.332062659	288564.777541908	4.19313617442236	288564.777541908	0.0399075811498403	-0.0399075811498403	146611.332062659	3.66084545955213	0.0319260648648816	0.0319260648648816	146611.332062659	288564.777541908	-0.0319260648648816	0.915211364888032	0.00798151621622041	146611.332062659	288564.777541908	-0.00798151621622041	0	0	288.150000442033	288.150000442033	288.150000442033	146611.332062659	288564.777541908	288.150000442033	146611.332062659	288564.777541908	288564.777541908	288564.777541908	288564.777541908	0.0399075811498403	-0.0319260648648816	-0.00798151621622041	146611.332062659	146611.332062659	146611.332062659	146611.332062659	146611.332062659	146611.332062659	146611.332062659	146611.332062659	146611.332062659	146611.332062659
	1.6	288.150000176919	146611.332087042	-3.78758197334363E-06	0.000348349085854708	8.4790372056887E-07	2.75102649E-11	2.751026489944E-08	-0.0027165442489059	-0.00380377429396401	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260648905737	0	0	0	0	7.85398163397448E-05	-4.19313617250734	0	0	0.0165045405139914	2.09524461529855	53388.6679129579	53388.6679129579	0.0399075811407274	0	288.15	288.15	7.85398163397448E-05	-3.66084546146714	0	0	0.0180117487812731	1.49075064124794	46611.3320870421	46611.3320870421	0	288.150000176919	288.150000176919	1.96349540849362E-05	-0.915211365366785	0	0	0.00454411230929163	1.49075064124794	46611.3320870421	46611.3320870421	0.00798151622264342	0	288.150000171877	288.150000171877	8.4790372056887E-07	364.873583470697	0	0	0.0483597586204941	0.00177251333439468	1E+060	1E+060	1E+060	1E+060	1E+060	2.75102649E-11	0.0289651159	287.051224952979	15.000000176919	1	1.77251333439468	1.46611332087042	205850.966754675	0	0	0	0	0	1.77251333548297	1.77251333548297	1.77251333548297	1.77251333439468	1.77251333439468	0	0	0	0	0	288564.77727566	0	0	0	0	0	0	0	11515.9222563937	-9212.73780443667	-2303.18445110917	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811407274	0.0319260648905737	0	0	0.00798151622264342	146611.332087042	288564.77727566	146611.332087042	288564.77727566	4.19313617250734	288564.77727566	0.0399075811407274	-0.0399075811407274	146611.332087042	3.66084546146714	0.0319260648905737	0.0319260648905737	146611.332087042	288564.77727566	-0.0319260648905737	0.915211365366785	0.00798151622264342	146611.332087042	288564.77727566	-0.00798151622264342	0	0	288.150000176919	288.150000176919	288.150000176919	146611.332087042	288564.77727566	288.150000176919	146611.332087042	288564.77727566	288564.77727566	288564.77727566	288564.77727566	0.0399075811407274	-0.0319260648905737	-0.00798151622264342	146611.332087042	146611.332087042	146611.332087042	146611.332087042	146611.332087042	146611.332087042	146611.332087042	146611.332087042	146611.332087042	146611.332087042
	1.7	288.150000159447	146611.332088649	-3.41354066549316E-06	0.000313944151205744	7.6415972216637E-07	2.479345201E-11	2.479345201367E-08	-0.00244827288980266	-0.00342813391925928	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260648922667	0	0	0	0	7.85398163397448E-05	-4.19313617238116	0	0	0.0165045405137431	2.09524461536199	53388.6679113513	53388.6679113513	0.0399075811401269	0	288.15	288.15	7.85398163397448E-05	-3.66084546159333	0	0	0.0180117487809387	1.49075064131139	46611.3320886488	46611.3320886488	0	288.150000159447	288.150000159447	1.96349540849362E-05	-0.915211365398332	0	0	0.00454411230919686	1.49075064131139	46611.3320886488	46611.3320886488	0.00798151622306669	0	288.150000154903	288.150000154903	7.6415972216637E-07	364.873583474608	0	0	0.0483597586204941	0.00177251333452158	1E+060	1E+060	1E+060	1E+060	1E+060	2.479345201E-11	0.0289651159	287.051224952979	15.0000001594473	1	1.77251333452158	1.46611332088649	205850.966742144	0	0	0	0	0	1.7725133355024	1.7725133355024	1.7725133355024	1.77251333452158	1.77251333452158	0	0	0	0	0	288564.777258114	0	0	0	0	0	0	0	11515.9222562205	-9212.73780436504	-2303.18445109126	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811401269	0.0319260648922667	0	0	0.00798151622306669	146611.332088649	288564.777258114	146611.332088649	288564.777258114	4.19313617238116	288564.777258114	0.0399075811401269	-0.0399075811401269	146611.332088649	3.66084546159333	0.0319260648922667	0.0319260648922667	146611.332088649	288564.777258114	-0.0319260648922667	0.915211365398332	0.00798151622306669	146611.332088649	288564.777258114	-0.00798151622306669	0	0	288.150000159447	288.150000159447	288.150000159447	146611.332088649	288564.777258114	288.150000159447	146611.332088649	288564.777258114	288564.777258114	288564.777258114	288564.777258114	0.0399075811401269	-0.0319260648922667	-0.00798151622306669	146611.332088649	146611.332088649	146611.332088649	146611.332088649	146611.332088649	146611.332088649	146611.332088649	146611.332088649	146611.332088649	146611.332088649
	1.8	288.150000141976	146611.332090255	-3.03950078401322E-06	0.000279542508467412	6.8042390921619E-07	2.20766877E-11	2.207668770016E-08	-0.00218000255372697	-0.00305249497702351	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260648939598	0	0	0	0	7.85398163397448E-05	-4.19313617225497	0	0	0.0165045405134947	2.09524461542544	53388.6679097446	53388.6679097446	0.0399075811395264	0	288.15	288.15	7.85398163397448E-05	-3.66084546171951	0	0	0.0180117487806044	1.49075064137484	46611.3320902554	46611.3320902554	0	288.150000141976	288.150000141976	1.96349540849362E-05	-0.915211365429878	0	0	0.0045441123091021	1.49075064137484	46611.3320902554	46611.3320902554	0.00798151622348995	0	288.150000137929	288.150000137929	6.8042390921619E-07	364.873583478519	0	0	0.0483597586204941	0.00177251333464848	1E+060	1E+060	1E+060	1E+060	1E+060	2.20766877E-11	0.0289651159	287.051224952979	15.0000001419757	1	1.77251333464848	1.46611332090255	205850.966729613	0	0	0	0	0	1.77251333552182	1.77251333552182	1.77251333552182	1.77251333464848	1.77251333464848	0	0	0	0	0	288564.777240568	0	0	0	0	0	0	0	11515.9222560472	-9212.73780429341	-2303.18445107335	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811395264	0.0319260648939598	0	0	0.00798151622348995	146611.332090255	288564.777240568	146611.332090255	288564.777240568	4.19313617225497	288564.777240568	0.0399075811395264	-0.0399075811395264	146611.332090255	3.66084546171951	0.0319260648939598	0.0319260648939598	146611.332090255	288564.777240568	-0.0319260648939598	0.915211365429878	0.00798151622348995	146611.332090255	288564.777240568	-0.00798151622348995	0	0	288.150000141976	288.150000141976	288.150000141976	146611.332090255	288564.777240568	288.150000141976	146611.332090255	288564.777240568	288564.777240568	288564.777240568	288564.777240568	0.0399075811395264	-0.0319260648939598	-0.00798151622348995	146611.332090255	146611.332090255	146611.332090255	146611.332090255	146611.332090255	146611.332090255	146611.332090255	146611.332090255	146611.332090255	146611.332090255
	1.9	288.150000124504	146611.332091862	-2.66545574341043E-06	0.00024514176892918	5.9669037000276E-07	1.935990257E-11	1.935990256996E-08	-0.0019117285174057	-0.00267685085360962	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260648956528	0	0	0	0	7.85398163397448E-05	-4.19313617212879	0	0	0.0165045405132464	2.09524461548889	53388.667908138	53388.667908138	0.039907581138926	0	288.15	288.15	7.85398163397448E-05	-3.6608454618457	0	0	0.0180117487802701	1.49075064143829	46611.332091862	46611.332091862	0	288.150000124504	288.150000124504	1.96349540849362E-05	-0.915211365461424	0	0	0.00454411230900734	1.49075064143829	46611.332091862	46611.332091862	0.00798151622391321	0	288.150000120955	288.150000120955	5.9669037000276E-07	364.873583482429	0	0	0.0483597586204941	0.00177251333477538	1E+060	1E+060	1E+060	1E+060	1E+060	1.935990257E-11	0.0289651159	287.051224952979	15.000000124504	1	1.77251333477538	1.46611332091862	205850.966717082	0	0	0	0	0	1.77251333554125	1.77251333554125	1.77251333554125	1.77251333477538	1.77251333477538	0	0	0	0	0	288564.777223021	0	0	0	0	0	0	0	11515.9222558739	-9212.73780422178	-2303.18445105545	0	0	1	1	1	1	1	0	0	0	0	0	-0.039907581138926	0.0319260648956528	0	0	0.00798151622391321	146611.332091862	288564.777223021	146611.332091862	288564.777223021	4.19313617212879	288564.777223021	0.039907581138926	-0.039907581138926	146611.332091862	3.6608454618457	0.0319260648956528	0.0319260648956528	146611.332091862	288564.777223021	-0.0319260648956528	0.915211365461424	0.00798151622391321	146611.332091862	288564.777223021	-0.00798151622391321	0	0	288.150000124504	288.150000124504	288.150000124504	146611.332091862	288564.777223021	288.150000124504	146611.332091862	288564.777223021	288564.777223021	288564.777223021	288564.777223021	0.039907581138926	-0.0319260648956528	-0.00798151622391321	146611.332091862	146611.332091862	146611.332091862	146611.332091862	146611.332091862	146611.332091862	146611.332091862	146611.332091862	146611.332091862	146611.332091862
	2	288.150000107032	146611.332093469	-2.2914103956578E-06	0.000210741759666294	5.1295864977874E-07	1.664312438E-11	1.664312437866E-08	-0.00164345426078978	-0.00230120642173335	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260648973459	0	0	0	0	7.85398163397448E-05	-4.19313617200261	0	0	0.0165045405129981	2.09524461555234	53388.6679065314	53388.6679065314	0.0399075811383255	0	288.15	288.15	7.85398163397448E-05	-3.66084546197188	0	0	0.0180117487799358	1.49075064150174	46611.3320934686	46611.3320934686	0	288.150000107032	288.150000107032	1.96349540849362E-05	-0.91521136549297	0	0	0.00454411230891258	1.49075064150174	46611.3320934686	46611.3320934686	0.00798151622433647	0	288.150000103982	288.150000103982	5.1295864977874E-07	364.87358348634	0	0	0.0483597586204941	0.00177251333490228	1E+060	1E+060	1E+060	1E+060	1E+060	1.664312438E-11	0.0289651159	287.051224952979	15.0000001070324	1	1.77251333490228	1.46611332093469	205850.96670455	0	0	0	0	0	1.77251333556067	1.77251333556067	1.77251333556067	1.77251333490228	1.77251333490228	0	0	0	0	0	288564.777205475	0	0	0	0	0	0	0	11515.9222557007	-9212.73780415015	-2303.18445103754	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811383255	0.0319260648973459	0	0	0.00798151622433647	146611.332093469	288564.777205475	146611.332093469	288564.777205475	4.19313617200261	288564.777205475	0.0399075811383255	-0.0399075811383255	146611.332093469	3.66084546197188	0.0319260648973459	0.0319260648973459	146611.332093469	288564.777205475	-0.0319260648973459	0.91521136549297	0.00798151622433647	146611.332093469	288564.777205475	-0.00798151622433647	0	0	288.150000107032	288.150000107032	288.150000107032	146611.332093469	288564.777205475	288.150000107032	146611.332093469	288564.777205475	288564.777205475	288564.777205475	288564.777205475	0.0399075811383255	-0.0319260648973459	-0.00798151622433647	146611.332093469	146611.332093469	146611.332093469	146611.332093469	146611.332093469	146611.332093469	146611.332093469	146611.332093469	146611.332093469	146611.332093469
